Date,Open,High,Low,Close,Shares Traded,Turnover (₹ Cr),SMB,HML,WML,MF,RF,Simple_Return,Log_Return,Intraday_Return
2025-02-25,22516.45,22625.3,22513.9,22547.55,250279519,24917.83,0.173144070542253,-0.517481170476275,0.619311948167511,-0.403316774359386,0.0171003083610399,-0.000257168003866326,-0.0002572010772278274,0.004948054313113135
2025-02-27,22568.95,22613.3,22508.4,22545.05,289230479,29775.64,-1.74993895484993,-0.357041540862224,-0.112675379399207,-1.11646160559024,0.0342035409274688,-0.00011087679149179852,-0.0001108829387776427,0.004660482308826829
2025-02-28,22433.4,22450.35,22104.85,22124.7,551285287,52745.2,-0.248336873584987,0.0837374939385294,-0.436129291270215,-2.63770369382812,0.0171118845115892,-0.01864489100711675,-0.01882089817720615,0.01563005403791476
2025-03-03,22194.55,22261.55,22004.7,22119.3,282399735,25942.05,-1.9442392058884,0.198337027227757,-0.103605759298309,0.142349492474247,0.0513444385335626,-0.00024407110604895976,-0.000244100896248747,0.011672506328193456
2025-03-04,21974.45,22105.05,21964.6,22082.65,253260641,22979.56,1.08808585585012,0.95971706339999,0.288469951954951,0.181383839488847,0.0171118845116336,-0.0016569240437083188,-0.0016582982605433554,0.006394380047895283
2025-03-05,22073.05,22394.9,22067.8,22337.3,305942691,26371.61,0.398303854282367,0.98728984519747,-0.685734010676908,2.36571720219005,0.0171118845115892,0.011531677583985545,0.011465694568782813,0.014822501563363915
2025-03-06,22476.35,22556.45,22245.85,22544.7,372083680,30550.28,0.411624329311122,0.641275615219583,-0.351772283940466,1.27701512094991,0.0172163050556673,0.009284918051868374,0.009242078172597142,0.013962154738973885
2025-03-07,22508.65,22633.8,22464.75,22552.5,289765795,21446.95,1.11469805761251,0.0735055052642597,-0.366200190866217,0.217049580729989,0.0172163050556673,0.0003459793210820461,0.00034591948403792664,0.007525122692217776
2025-03-10,22521.85,22676.75,22429.05,22460.3,293855491,22330.86,-1.23443889969114,-0.609480607740309,0.583663564239667,-1.21966115911756,0.0516578077121466,-0.004088238554484036,-0.0040966182483126905,0.011043713398472104
2025-03-11,22345.95,22522.1,22314.7,22497.9,347924102,29208.22,-1.48516033747952,0.525119427493315,0.0010462387208143,0.151129233484082,0.0172163050557117,0.0016740649056334878,0.0016726652208703832,0.00929432168032722
2025-03-12,22536.35,22577.4,22329.55,22470.5,369736725,33406.41,-0.434744540535159,-0.0019138235709537,-0.201199159423937,-0.505242933907957,0.0172163050556673,-0.0012178914476462799,-0.0012186336801356743,0.011099641506434397
2025-03-13,22541.5,22558.05,22377.35,22397.2,287535243,22855.58,-0.513010048408047,0.0882947116658928,-0.10690102215194,-0.464855167325717,0.0172173336320025,-0.003262054693932037,-0.003267386793235836,0.008075129539467396
2025-03-17,22353.15,22577.0,22353.15,22508.75,251102239,24122.27,-1.23591030579855,-0.338919552475569,0.92239142842232,0.201549190208183,0.068887122764294,0.004980533280945831,0.004968171453735085,0.010014248551098996
2025-03-18,22662.25,22857.8,22599.2,22834.3,272578844,26387.47,1.09400663203705,-0.234222994387201,-0.231644756924032,1.75949248013743,0.0172173336319581,0.014463264286110888,0.014359668968781786,0.0114428829339091
2025-03-19,22874.95,22940.7,22807.95,22907.6,323992121,26994.95,1.28202283865955,0.506638452603636,-0.595948231682641,1.19656545241171,0.0172173336320025,0.003210083076774728,0.0032049417598595076,0.0058203389607571045
2025-03-20,23036.6,23216.7,22973.95,23190.65,313729818,27573.99,-0.261709234794139,0.0584150777977577,0.606103336553487,1.05926472021127,0.0172559024627983,0.012356161273987754,0.01228044696739064,0.010566315326706988
2025-03-21,23168.25,23402.7,23132.8,23350.4,540966316,51005.67,0.842945141049234,0.386657787621747,-0.776565867053203,0.973873594942831,0.0172559024627983,0.006888552067320308,0.006864934391553793,0.011667415963480489
2025-03-24,23515.4,23708.75,23433.5,23658.35,311900413,28871.35,0.162358795272399,0.0307647104585529,-0.391904316641845,0.989907165867443,0.0517766408872689,0.013188210908592346,0.01310200357491904,0.011746004651460517
2025-03-25,23751.5,23869.6,23601.4,23668.65,338216746,35415.03,-1.16581023928284,-0.824168006936821,0.493357112177595,-0.815082543132695,0.0172559024627983,0.0004353642582852757,0.00043526951476421065,0.01136373265992683
2025-03-26,23700.95,23736.5,23451.7,23486.85,278590831,26877.28,-1.08711578998621,-0.230441327378339,0.467384405902127,-0.698052314053998,0.0172559024627983,-0.0076810464475161044,-0.007710697617041672,0.012144108955853916
2025-03-27,23433.95,23646.45,23412.2,23591.95,510302142,46481.84,-0.0919730515534734,0.259491836683701,0.298535138330114,0.588282289236486,0.0172942088053407,0.004474844434225966,0.004464862086427852,0.010005467235031307
2025-03-28,23600.4,23649.2,23450.2,23519.35,387455531,29156.37,-0.276881319212618,-0.102576035415203,0.419146600247533,-0.525867317968665,0.0172942088053851,-0.003077320865803923,-0.0030820655541120134,0.008486068349097235
